customer_id,first_name,last_name,state,credit_score_band,is_returning
app_610,Cynthia,Weber,WA,Poor,0
app_611,Joseph,Miranda,NSW,Fair,0
app_612,Debra,Osborn,TAS,Fair,1
app_613,Kimberly,Fowler,TAS,Excellent,0
app_614,Richard,Larson,VIC,Good,0
app_615,Leslie,Ramirez,NSW,Good,0
app_616,Tracy,Logan,VIC,Good,0
app_617,Virginia,Mccoy,SA,Excellent,1
app_618,Patricia,Dodson,NT,Fair,0
app_619,Donna,Jones,QLD,Good,0
app_620,Jennifer,Rollins,WA,Poor,1
app_621,Brett,Ramirez,QLD,Fair,0
app_622,John,Hughes,NT,Poor,0
app_623,Scott,Rodriguez,ACT,Good,0
app_624,Elizabeth,Donaldson,ACT,Fair,0
app_625,Anthony,Rogers,ACT,Good,0
app_626,Madison,Ruiz,QLD,Poor,0
app_627,Kevin,Bailey,VIC,Good,0
app_628,Kimberly,Tyler,NSW,Fair,0
app_629,Sharon,Buck,ACT,Good,0
app_630,Brooke,Pierce,TAS,Excellent,0
app_631,Nicholas,Mills,NT,Fair,0
app_632,Mark,Willis,WA,Fair,0
app_633,Patricia,Cox,NT,Poor,0
app_634,Tonya,Hunter,SA,Good,0
app_635,Tamara,Castro,NSW,Excellent,0
app_636,Anthony,Hanson,QLD,Fair,1
app_637,Margaret,Long,NSW,Fair,1
app_638,James,Welch,QLD,Excellent,0
app_639,Cheryl,Mcmahon,VIC,Poor,0
app_640,Brooke,Cisneros,NSW,Good,1
app_641,Manuel,Fisher,VIC,Good,0
app_642,Jennifer,Lopez,NT,Good,0
app_643,Courtney,Hernandez,ACT,Fair,0
app_644,Beverly,Kelly,ACT,Excellent,1
app_645,Julia,Barron,VIC,Poor,0
app_646,Benjamin,Singh,NSW,Excellent,0
app_647,Michael,Rice,ACT,Good,0
app_648,Brenda,Terry,QLD,Excellent,0
app_649,Matthew,Brown,QLD,Good,0
app_650,Matthew,Smith,ACT,Good,0
app_651,Elizabeth,Tran,NT,Good,0
app_652,Stephanie,Young,WA,Good,0
app_653,Christina,Graham,NT,Good,0
app_654,Victor,Gibson,SA,Good,0
app_655,Leah,Simmons,NT,Poor,0
app_656,Andrew,Phillips,ACT,Good,0
app_657,Amy,Ellis,WA,Good,0
app_658,Steve,Watson,NT,Good,0
app_659,Yvonne,Hernandez,QLD,Poor,0
app_660,Zachary,Reynolds,WA,Excellent,1
app_661,Nathaniel,Alexander,NT,Good,1
app_662,David,Lewis,VIC,Excellent,0
app_663,John,Scott,NT,Excellent,0
app_664,Mary,Contreras,WA,Excellent,0
app_665,Cody,Taylor,NSW,Excellent,1
app_666,Jennifer,Dean,QLD,Good,0
app_667,Teresa,Ortiz,SA,Good,0
app_668,Jocelyn,Leonard,NSW,Good,0
app_669,Robert,Jones,VIC,Good,0
app_670,Alexandria,Schultz,NT,Poor,0
app_671,Anthony,Young,NT,Poor,0
app_672,Deborah,Rhodes,ACT,Good,0
app_673,Brooke,Dixon,NSW,Excellent,0
app_674,William,Escobar,NSW,Good,0
app_675,Vanessa,Williams,QLD,Good,0
app_676,Nicholas,Barrett,ACT,Good,0
app_677,Kristen,Reese,NSW,Poor,0
app_678,Margaret,Glover,VIC,Excellent,0
app_679,Cameron,Evans,ACT,Fair,0
app_680,Tammy,David,TAS,Good,1
app_681,Margaret,Bender,TAS,Fair,0
app_682,Jessica,Barnes,ACT,Excellent,0
app_683,Donna,Padilla,ACT,Fair,0
app_684,Bailey,Horn,NT,Good,0
app_685,Renee,Douglas,VIC,Good,0
app_686,Natalie,Johnson,VIC,Good,1
app_687,Tanner,Le,TAS,Poor,1
app_688,Richard,Price,WA,Good,0
app_689,Candice,Garcia,QLD,Poor,0
app_690,Melinda,Thomas,ACT,Fair,0
app_691,Deborah,Anderson,VIC,Good,1
app_692,Rose,Shaw,NSW,Good,0
app_693,Joe,Cruz,SA,Good,0
app_694,William,Kim,WA,Good,0
app_695,Vickie,Stafford,WA,Fair,0
app_696,Aaron,Warren,VIC,Excellent,0
app_697,Todd,Lee,TAS,Fair,0
app_698,Melissa,Taylor,SA,Poor,0
app_699,Tina,Frank,VIC,Excellent,0
app_700,Stephen,Henry,TAS,Fair,0
app_701,Charles,Guerrero,TAS,Excellent,0
app_702,Martin,Adams,WA,Good,1
app_703,Kimberly,Escobar,NT,Excellent,0
app_704,Jack,Atkinson,VIC,Good,0
app_705,Melissa,Barnes,VIC,Good,0
app_706,Ashley,Leon,VIC,Fair,0
app_707,Matthew,Baker,SA,Poor,0
app_708,Brandy,Copeland,WA,Good,0
app_709,Alexander,Gilbert,TAS,Good,0
app_710,Valerie,Hernandez,VIC,Poor,0
app_711,Mitchell,Gibson,NSW,Excellent,0
app_712,Kristi,King,TAS,Fair,0
app_713,Brian,Jones,VIC,Fair,0
app_714,Amy,Patel,TAS,Fair,0
app_715,Shannon,Bennett,TAS,Poor,0
app_716,Christopher,Ray,VIC,Fair,0
app_717,Alexis,Cortez,NSW,Excellent,0
app_718,Brooke,Allen,TAS,Good,0
app_719,Michael,Henderson,WA,Good,0
app_720,Erin,Mullins,ACT,Good,0
app_721,David,Jefferson,SA,Good,0
app_722,Amy,Buchanan,ACT,Excellent,1
app_723,Kevin,Norman,NSW,Fair,0
app_724,Steven,Miller,VIC,Good,0
app_725,Charles,Combs,NT,Fair,1
app_726,George,Mosley,NT,Fair,1
app_727,Kathleen,Daniel,TAS,Excellent,0
app_728,Kimberly,Young,WA,Good,0
app_729,Gabriela,Hall,TAS,Fair,1
app_730,Taylor,Roth,NT,Poor,1
app_731,Deborah,Wilson,VIC,Fair,0
app_732,Terri,Steele,QLD,Good,0
app_733,Emily,Ballard,TAS,Excellent,1
app_734,Jesse,Rodriguez,WA,Excellent,0
app_735,Daniel,Jackson,NT,Good,1
app_736,Robert,Hernandez,WA,Excellent,0
app_737,Dean,Christensen,NT,Excellent,1
app_738,David,Larson,VIC,Good,0
app_739,Jeremy,Martinez,TAS,Poor,0
app_740,Gloria,Weber,QLD,Excellent,0
app_741,Paul,Myers,NSW,Good,0
app_742,Alexander,Dawson,SA,Good,0
app_743,Antonio,Walker,ACT,Excellent,1
app_744,Brianna,Jones,SA,Excellent,0
app_745,Kristin,Moss,TAS,Poor,0
app_746,James,Mullen,TAS,Fair,0
app_747,Teresa,Newton,ACT,Excellent,1
app_748,Jessica,Cameron,VIC,Excellent,0
app_749,Charles,Odom,TAS,Poor,0
app_750,Keith,Powell,SA,Excellent,1
app_751,Lisa,Bell,QLD,Excellent,0
app_752,Cory,Bryant,NT,Fair,0
app_753,Sandra,Spears,TAS,Fair,0
app_754,Daniel,Bennett,TAS,Good,1
app_755,Melinda,Glover,SA,Good,0
app_756,Cameron,Allen,WA,Fair,1
app_757,Joshua,Rivera,ACT,Excellent,1
app_758,Jennifer,Meyer,ACT,Excellent,0
app_759,Matthew,Johnson,WA,Poor,0
app_760,Stephen,Baker,NT,Good,0
app_761,Rebecca,Blankenship,QLD,Good,0
app_762,Lori,Sexton,SA,Good,0
app_763,Teresa,Brown,TAS,Fair,0
app_764,Sue,Ochoa,TAS,Fair,0
app_765,Nicole,Walsh,WA,Poor,0
app_766,Andrew,Allen,SA,Excellent,0
app_767,Daniel,Bates,SA,Poor,0
app_768,Linda,Boyd,QLD,Fair,1
app_769,Bianca,White,SA,Excellent,0
app_770,Teresa,Kim,ACT,Fair,0
app_771,John,Garcia,TAS,Fair,0
app_772,Denise,Lopez,TAS,Good,1
app_773,Adrian,Welch,SA,Fair,0
app_774,Dylan,Jacobs,WA,Good,0
app_775,Alan,Grant,WA,Poor,0
app_776,Henry,Martinez,NT,Excellent,0
app_777,Helen,Flores,NT,Good,0
app_778,Aaron,Tucker,WA,Fair,0
app_779,Melvin,Kim,ACT,Good,0
app_780,Edward,Carter,VIC,Excellent,1
app_781,Joseph,Brown,VIC,Good,0
app_782,Christopher,Strickland,VIC,Excellent,0
app_783,Samantha,Jacobson,TAS,Excellent,0
app_784,Jacqueline,Alvarez,NSW,Good,0
app_785,Omar,Ryan,QLD,Excellent,0
app_786,Vanessa,Price,QLD,Poor,0
app_787,Emily,Osborne,QLD,Good,0
app_788,Brian,Bennett,NT,Excellent,0
app_789,Shawn,Anthony,SA,Good,0
app_790,Charles,Cook,NT,Excellent,0
app_791,Chelsea,Adams,WA,Good,0
app_792,Jody,Hernandez,QLD,Excellent,0
app_793,Matthew,Allen,QLD,Poor,0
app_794,Scott,Smith,SA,Good,1
app_795,Elizabeth,Roberts,TAS,Excellent,0
app_796,Tracie,Hamilton,TAS,Poor,0
app_797,Nancy,Crawford,TAS,Good,0
app_798,Ryan,Wong,TAS,Excellent,0
app_799,Julie,Jackson,QLD,Poor,0
app_800,Charles,Gutierrez,TAS,Excellent,0
app_801,Thomas,Mccormick,SA,Poor,0
app_802,Tina,Moore,SA,Good,0
app_803,Stefanie,Cobb,SA,Excellent,0
app_804,Thomas,Garner,NT,Excellent,0
app_805,Rebecca,Warner,WA,Excellent,0
app_806,Joel,Hunt,NSW,Excellent,0
app_807,Thomas,Robbins,NT,Excellent,1
app_808,Adam,Ortiz,WA,Good,0
app_809,Darryl,Reynolds,ACT,Poor,0
app_810,Christina,White,QLD,Poor,0
app_811,Christina,Mcdonald,VIC,Fair,0
app_812,Pamela,Joseph,QLD,Poor,0
app_813,David,Ortiz,VIC,Good,0
app_814,Sandra,Ellison,ACT,Excellent,0
app_815,Mary,Martinez,QLD,Excellent,0
app_816,Amber,Flowers,QLD,Poor,0
app_817,Erin,Sweeney,NSW,Fair,0
app_818,Kathryn,Richardson,ACT,Excellent,0
app_819,Christopher,Conrad,SA,Good,0
app_820,Walter,Rios,TAS,Excellent,0
app_821,Kevin,Rodriguez,NT,Good,0
app_822,Joe,Short,TAS,Fair,0
app_823,Joshua,Contreras,NT,Excellent,0
app_824,Shawn,Cain,NT,Excellent,0
app_825,Darrell,Mueller,TAS,Excellent,0
app_826,Charles,Schmidt,SA,Excellent,1
app_827,Crystal,Hinton,ACT,Poor,0
app_828,Barbara,Aguirre,VIC,Fair,1
app_829,Eric,Reed,TAS,Excellent,0
app_830,Jennifer,Wood,SA,Excellent,0
app_831,Raymond,Osborn,ACT,Excellent,0
app_832,Jesse,Sanchez,ACT,Poor,0
app_833,Kyle,Savage,SA,Excellent,0
app_834,Carolyn,Foster,ACT,Good,0
app_835,Kimberly,Lopez,TAS,Fair,1
app_836,Keith,Adams,ACT,Excellent,0
app_837,John,Jenkins,VIC,Good,0
app_838,Gregory,Lawson,NT,Fair,0
app_839,Charles,Ray,SA,Good,0
app_840,Christina,Ruiz,SA,Excellent,0
app_841,Linda,Mullen,WA,Good,0
app_842,Carly,Hampton,NSW,Fair,0
app_843,Robert,Simpson,SA,Fair,0
app_844,Sylvia,Mendez,NT,Good,0
app_845,Robert,Knox,ACT,Poor,1
app_846,Jessica,Kelly,QLD,Excellent,0
app_847,Wendy,Lam,TAS,Excellent,1
app_848,Samantha,Kennedy,VIC,Good,0
app_849,Jeremy,Fisher,WA,Excellent,0
app_850,Katherine,Fox,TAS,Poor,0
app_851,Joshua,Cox,NT,Excellent,0
app_852,Jason,Hart,NT,Excellent,0
app_853,Jackie,Day,ACT,Good,0
app_854,Gary,Velasquez,NT,Fair,1
app_855,Sydney,Cain,NT,Excellent,0
app_856,Christian,Brooks,QLD,Fair,0
app_857,Alicia,Sanchez,SA,Poor,1
app_858,Dustin,Lambert,TAS,Good,0
app_859,Melissa,Santos,ACT,Good,0
app_860,Dylan,Farrell,NT,Fair,0
app_861,James,Russell,VIC,Good,0
app_862,Bobby,Sanchez,ACT,Good,1
app_863,Anthony,Lowe,TAS,Good,0
app_864,Jennifer,Yates,WA,Good,0
app_865,Kimberly,Crawford,QLD,Excellent,0
app_866,Alexandra,Watson,TAS,Good,0
app_867,Matthew,Garcia,NT,Good,0
app_868,Don,Hudson,NSW,Good,0
app_869,Christopher,Hernandez,ACT,Good,0
app_870,Francis,Adams,QLD,Fair,0
app_871,John,Little,NSW,Excellent,0
app_872,Amy,Wells,NT,Fair,0
app_873,Monique,Taylor,ACT,Good,1
app_874,Matthew,Fox,NT,Poor,0
app_875,John,Cameron,ACT,Excellent,0
app_876,Katherine,Weber,ACT,Excellent,0
app_877,Larry,Smith,ACT,Good,0
app_878,Danielle,Gallagher,TAS,Fair,0
app_879,Ana,Taylor,VIC,Good,0
app_880,Julie,Brown,ACT,Fair,0
app_881,Michael,Brown,NSW,Fair,0
app_882,Eileen,Garcia,NT,Excellent,0
app_883,Mark,Bonilla,TAS,Fair,0
app_884,Ana,Johnson,QLD,Good,0
app_885,Lee,Lee,QLD,Good,0
app_886,Angela,Harmon,ACT,Fair,0
app_887,Chase,Simpson,QLD,Excellent,0
app_888,Jeffrey,Cortez,NSW,Fair,0
app_889,Tricia,Hampton,QLD,Good,0
app_890,John,Valdez,SA,Excellent,0
app_891,Rodney,Miller,ACT,Excellent,0
app_892,Benjamin,Thomas,TAS,Fair,0
app_893,Glenn,Smith,NT,Excellent,0
app_894,Ryan,Williams,VIC,Poor,1
app_895,Martin,Roberts,QLD,Poor,0
app_896,Erika,Reyes,NT,Fair,0
app_897,Tyler,Webster,SA,Excellent,0
app_898,Joshua,Garcia,NT,Good,0
app_899,Denise,Johnson,ACT,Good,0
app_900,Christopher,Brown,ACT,Poor,0
app_901,Joshua,Finley,NSW,Good,1
app_902,Dana,Phillips,ACT,Fair,0
app_903,Stephen,Taylor,NT,Good,0
app_904,David,Flores,QLD,Excellent,0
app_905,Jo,Jones,SA,Good,0
app_906,Luke,Thompson,ACT,Good,1
app_907,Laura,George,NSW,Excellent,1
app_908,David,Walker,ACT,Excellent,0
app_909,Stephen,Krueger,SA,Excellent,0
app_910,Vanessa,Ortega,ACT,Good,0
app_911,Ashley,Nguyen,TAS,Good,0
app_912,Rebecca,Thompson,SA,Good,0
app_913,Tara,Davis,NSW,Poor,0
app_914,David,Palmer,ACT,Excellent,0
app_915,Parker,Brown,QLD,Fair,0
app_916,Adrian,Gibson,TAS,Excellent,1
app_917,Frank,Carter,VIC,Excellent,0
app_918,Peter,Snyder,ACT,Good,0
app_919,Elizabeth,Pratt,NT,Fair,1
app_920,Nicole,Moore,TAS,Fair,0
app_921,Eric,Adams,NSW,Excellent,1
app_922,Aaron,Douglas,ACT,Fair,0
app_923,Melody,Khan,TAS,Good,0
app_924,Steven,Gutierrez,QLD,Fair,0
app_925,Derek,Lopez,VIC,Good,0
app_926,Tammy,Ortiz,NT,Excellent,0
app_927,Gregory,Green,NT,Excellent,0
app_928,Scott,Campbell,NSW,Fair,0
app_929,Cathy,Moore,ACT,Good,0
app_930,Bruce,Schultz,ACT,Fair,0
app_931,William,Kaufman,ACT,Poor,0
app_932,John,Hill,NT,Good,0
app_933,Amanda,Marshall,QLD,Fair,0
app_934,Jennifer,Nunez,NT,Fair,0
app_935,Jennifer,Walker,WA,Fair,0
app_936,Melissa,Gaines,NSW,Good,0
app_937,Jonathan,Robinson,QLD,Poor,0
app_938,Sarah,Mills,NSW,Good,0
app_939,Cathy,Patel,ACT,Good,1
app_940,Ashley,West,WA,Good,0
app_941,Ethan,Becker,NT,Excellent,0
app_942,Ann,Bell,TAS,Excellent,0
app_943,Sophia,Murphy,ACT,Good,0
app_944,Cody,Evans,NSW,Excellent,0
app_945,Henry,Smith,TAS,Excellent,0
app_946,Brianna,Humphrey,ACT,Excellent,0
app_947,Brandon,Waters,TAS,Fair,0
app_948,Marcus,Hall,NSW,Good,0
app_949,Benjamin,Brown,ACT,Fair,0
app_950,Todd,Kelley,TAS,Good,0
app_951,Kathryn,Davis,ACT,Fair,0
app_952,Annette,Page,NT,Excellent,1
app_953,Steven,Weaver,ACT,Good,0
app_954,Elizabeth,Hartman,NT,Fair,0
app_955,Brandi,Mayo,QLD,Good,0
app_956,Brandon,Richmond,ACT,Good,0
app_957,Sarah,Hogan,TAS,Good,0
app_958,Brett,Butler,WA,Fair,1
app_959,Melissa,Salinas,VIC,Good,1
app_960,Jessica,Miller,SA,Fair,1
app_961,Crystal,Gonzales,NSW,Excellent,0
app_962,Brianna,Vazquez,NSW,Poor,0
app_963,Hannah,Rodriguez,TAS,Excellent,0
app_964,Jay,Gibson,WA,Excellent,0
app_965,Kevin,Thomas,ACT,Excellent,0
app_966,Gregory,Mills,ACT,Poor,0
app_967,Daniel,Nichols,NSW,Excellent,0
app_968,Kevin,Gibson,ACT,Excellent,0
app_969,Robert,Ramirez,VIC,Good,0
app_970,Cynthia,Wright,ACT,Good,0
app_971,Adam,Mills,NSW,Good,0
app_972,David,Taylor,WA,Good,1
app_973,Alexander,Williams,NT,Excellent,0
app_974,Sarah,Smith,SA,Poor,0
app_975,Anna,Swanson,TAS,Fair,1
app_976,Jill,Martinez,VIC,Good,0
app_977,Sarah,Bell,ACT,Good,0
app_978,Erica,Parrish,NSW,Excellent,1
app_979,Dana,Ross,QLD,Excellent,0
app_980,Heather,Crosby,QLD,Good,0
app_981,Antonio,Conley,ACT,Fair,0
app_982,Juan,Turner,TAS,Excellent,1
app_983,Matthew,Bowers,TAS,Fair,1
app_984,Ryan,Henry,ACT,Good,1
app_985,Ryan,Sanchez,TAS,Excellent,0
app_986,Joseph,Garcia,SA,Good,0
app_987,Billy,Leach,TAS,Excellent,0
app_988,Lori,Reed,WA,Good,1
app_989,Heather,Bowman,WA,Excellent,1
app_990,Ricky,Cox,TAS,Good,0
app_991,Edward,Padilla,NT,Good,0
app_992,Timothy,Davis,TAS,Excellent,0
app_993,Alexis,Banks,TAS,Excellent,0
app_994,Alan,Hubbard,NT,Excellent,1
app_995,Tristan,Collins,ACT,Excellent,1
app_996,Elizabeth,Brown,NT,Excellent,0
app_997,Steven,Flores,ACT,Good,0
app_998,Alexis,Hughes,NSW,Good,0
app_999,Ashley,Mcdaniel,SA,Excellent,1
app_1000,Cameron,Miller,TAS,Good,0
app_1001,Valerie,Roberts,SA,Good,0
app_1002,William,Coleman,NSW,Fair,0
app_1003,Ryan,Abbott,VIC,Excellent,0
app_1004,Matthew,Dixon,WA,Poor,0
app_1005,Andrea,Hansen,ACT,Excellent,1
app_1006,Tara,Martinez,NSW,Fair,0
app_1007,Justin,Murray,QLD,Fair,0
app_1008,Dustin,Torres,TAS,Excellent,0
app_1009,Renee,Robinson,VIC,Fair,0
app_1010,Jessica,Young,NT,Excellent,0
app_1011,Christopher,Hall,NT,Good,0
app_1012,Eric,Allison,NSW,Poor,0
app_1013,John,Miller,WA,Good,1
app_1014,Robert,Daniel,NT,Good,0
app_1015,Melissa,Mckay,TAS,Good,0
app_1016,Madison,Blake,NT,Good,0
app_1017,Amy,Mccall,ACT,Good,0
app_1018,Nathan,Grant,SA,Good,0
app_1019,Karen,Woodward,VIC,Poor,0
app_1020,Chelsea,Grimes,VIC,Good,0
app_1021,Philip,Morris,ACT,Fair,0
app_1022,Mary,Foster,NSW,Fair,0
app_1023,Joseph,Holmes,VIC,Poor,0
app_1024,Julie,Ingram,NT,Good,0
app_1025,William,Jones,NSW,Excellent,0
app_1026,Matthew,Ortiz,TAS,Excellent,0
app_1027,Katherine,Guerrero,ACT,Good,0
app_1028,Brandon,Taylor,VIC,Poor,0
app_1029,Jonathan,Perry,TAS,Poor,0
app_1030,Jason,House,QLD,Fair,0
app_1031,Monica,Jenkins,SA,Excellent,0
app_1032,Edward,Ward,NSW,Good,0
app_1033,Brian,Wright,TAS,Good,0
app_1034,Michael,Fleming,SA,Good,0
app_1035,Sabrina,Buchanan,VIC,Poor,0
app_1036,Jason,Tanner,ACT,Good,0
app_1037,Edward,Smith,SA,Excellent,0
app_1038,Christopher,George,ACT,Excellent,0
app_1039,Lucas,Friedman,TAS,Fair,1
app_1040,Jessica,Smith,ACT,Good,0
app_1041,Michael,Green,WA,Poor,0
app_1042,Christopher,Cruz,NSW,Poor,0
app_1043,Haley,Walker,VIC,Good,0
app_1044,Breanna,Brown,QLD,Good,0
app_1045,Anthony,Taylor,TAS,Fair,0
app_1046,Michael,Branch,VIC,Excellent,0
app_1047,Amanda,Morris,VIC,Excellent,0
app_1048,Amanda,Valdez,VIC,Excellent,0
app_1049,Veronica,Brown,SA,Good,0
app_1050,Connor,Gordon,SA,Fair,0
app_1051,Jason,Hernandez,TAS,Excellent,0
app_1052,James,Jones,ACT,Excellent,0
app_1053,Christopher,Cohen,NSW,Excellent,0
app_1054,Ashley,Sweeney,ACT,Excellent,0
app_1055,Kevin,Lucas,WA,Excellent,1
app_1056,Larry,Lawrence,NSW,Good,0
app_1057,Richard,Tucker,ACT,Poor,0
app_1058,David,Martin,QLD,Excellent,1
app_1059,Jesse,Harris,NSW,Good,0
app_1060,James,Sanders,ACT,Fair,0
app_1061,Briana,Turner,SA,Poor,0
app_1062,Meredith,Johnson,SA,Excellent,1
app_1063,Anthony,Page,WA,Poor,0
app_1064,Madeline,Macdonald,VIC,Excellent,0
app_1065,Zachary,Simmons,QLD,Fair,1
app_1066,Thomas,Rivera,SA,Excellent,1
app_1067,Justin,James,ACT,Good,0
app_1068,Benjamin,Hensley,TAS,Good,0
app_1069,David,Mitchell,NSW,Fair,1
app_1070,Ryan,Mclaughlin,NSW,Excellent,0
app_1071,Kelly,Watson,ACT,Good,0
app_1072,Patricia,Moore,QLD,Good,0
app_1073,Jacqueline,Wyatt,WA,Good,0
app_1074,Whitney,Wilkerson,QLD,Poor,0
app_1075,Monique,Higgins,TAS,Excellent,0
app_1076,Amanda,Wilson,VIC,Excellent,0
app_1077,Heidi,Owens,NSW,Excellent,0
app_1078,Dana,Hernandez,NT,Good,0
app_1079,Holly,Medina,NT,Poor,0
app_1080,Michael,Noble,NT,Excellent,1
app_1081,Regina,Cross,NT,Excellent,0
app_1082,Jose,Hartman,NT,Fair,1
app_1083,Christine,Thompson,WA,Excellent,0
app_1084,Katherine,Miller,SA,Poor,0
app_1085,Justin,Nelson,VIC,Fair,0
app_1086,Alan,Alvarez,NT,Good,0
app_1087,Rebecca,Guerra,NSW,Fair,1
app_1088,Robert,Hinton,SA,Fair,0
app_1089,Matthew,Bauer,NSW,Excellent,0
app_1090,Ann,Choi,NT,Excellent,0
app_1091,Katherine,Pena,NT,Good,0
app_1092,Melanie,Vega,NT,Good,0
app_1093,Amber,Goodwin,VIC,Good,0
app_1094,William,Johnson,NT,Good,0
app_1095,Justin,Flores,NSW,Excellent,1
app_1096,Kenneth,Harris,NSW,Excellent,0
app_1097,Elizabeth,Allen,QLD,Good,0
app_1098,Edward,Murphy,NSW,Fair,0
app_1099,Shannon,Hampton,QLD,Good,0
app_1100,Luke,Garcia,NSW,Good,1
app_1101,Jennifer,King,QLD,Good,1
app_1102,Jeremy,Bryant,VIC,Excellent,0
app_1103,Tim,Richardson,TAS,Fair,0
app_1104,Brad,Evans,ACT,Good,1
app_1105,Kayla,Cruz,WA,Good,0
app_1106,Joshua,Garcia,NT,Good,0
app_1107,Tammy,Johnson,WA,Excellent,0
app_1108,Jared,Castaneda,VIC,Good,0
app_1109,Bryce,Davis,SA,Fair,0
app_1110,Jessica,Simpson,NSW,Poor,0
app_1111,Angela,Flores,NT,Excellent,0
app_1112,Jeffrey,Bradford,WA,Fair,0
app_1113,Christopher,Warner,SA,Good,0
app_1114,Cathy,Evans,SA,Poor,0
app_1115,Cindy,Ponce,ACT,Excellent,0
app_1116,Jesse,Caldwell,WA,Fair,0
app_1117,Jeffrey,Ryan,ACT,Good,0
app_1118,Lori,Smith,VIC,Excellent,0
app_1119,Deborah,Joseph,TAS,Poor,0
app_1120,Randy,Keller,TAS,Good,0
app_1121,Curtis,Olson,WA,Good,0
app_1122,Alicia,Garcia,SA,Fair,0
app_1123,Nancy,Meyers,TAS,Good,0
app_1124,Aaron,Gilbert,TAS,Good,0
app_1125,David,Davis,NSW,Excellent,0
app_1126,Matthew,Martin,SA,Good,0
app_1127,Jonathan,Rollins,NSW,Fair,0
app_1128,Justin,Randolph,ACT,Good,0
app_1129,Daniel,Lynn,NT,Fair,0
app_1130,John,Jackson,TAS,Good,1
app_1131,Scott,Ford,QLD,Excellent,0
app_1132,Katherine,Lopez,SA,Good,0
app_1133,Pamela,Murray,NT,Good,0
app_1134,Michelle,Miller,VIC,Good,1
app_1135,David,Morales,TAS,Good,1
app_1136,Alvin,Benjamin,WA,Good,0
app_1137,Emily,Flores,SA,Good,0
app_1138,Jose,Hood,NSW,Poor,0
app_1139,Lisa,Wolf,WA,Good,0
app_1140,Amy,Caldwell,QLD,Fair,1
app_1141,Nicholas,Thompson,WA,Fair,0
app_1142,Christopher,Perkins,ACT,Good,1
app_1143,Douglas,Nixon,VIC,Fair,0
app_1144,Natalie,Dominguez,WA,Good,0
app_1145,Elizabeth,Anderson,TAS,Good,0
app_1146,Monica,Knight,SA,Good,0
app_1147,Kristi,Frank,NSW,Fair,0
app_1148,Amanda,Jordan,NSW,Excellent,0
app_1149,Megan,Sanchez,TAS,Excellent,0
app_1150,Kristen,Mcdonald,SA,Good,0
app_1151,Douglas,Webb,SA,Excellent,0
app_1152,Cathy,Martinez,NSW,Good,0
app_1153,Lisa,Rogers,ACT,Good,0
app_1154,Diana,Frederick,NT,Good,0
app_1155,Carrie,Martin,QLD,Poor,0
app_1156,Andrew,Park,TAS,Fair,0
app_1157,Austin,Rodriguez,NSW,Good,0
app_1158,Katherine,Gomez,SA,Excellent,0
app_1159,Deborah,Powell,NT,Excellent,0
app_1160,Colleen,Sanders,SA,Good,1
app_1161,Jose,Morris,ACT,Fair,0
app_1162,Ricky,Ryan,ACT,Good,0
app_1163,Daniel,Foster,VIC,Poor,0
app_1164,Margaret,Miller,NSW,Good,0
app_1165,Jeffrey,Wise,ACT,Excellent,1
app_1166,Brandon,Robbins,TAS,Fair,0
app_1167,Jeffery,King,VIC,Fair,0
app_1168,Jessica,Oliver,VIC,Good,0
app_1169,Jonathan,Rose,NT,Excellent,0
app_1170,Brandon,Hale,SA,Good,1
app_1171,Megan,Ross,NSW,Good,1
app_1172,Erik,Miller,NSW,Good,0
app_1173,Heather,Jones,NSW,Good,0
app_1174,Beth,Santos,TAS,Poor,0
app_1175,Donald,Smith,TAS,Excellent,0
app_1176,Denise,Gallegos,VIC,Good,1
app_1177,Tyler,Padilla,WA,Fair,1
app_1178,Jessica,Riley,SA,Excellent,1
app_1179,Kevin,Brown,ACT,Excellent,0
app_1180,Laura,Livingston,NSW,Good,0
app_1181,Lisa,Rodriguez,SA,Good,0
app_1182,Melissa,Fleming,SA,Poor,0
app_1183,Stephen,Shaffer,TAS,Fair,0
app_1184,Richard,Kelly,NSW,Fair,0
app_1185,Susan,Adams,NSW,Poor,0
app_1186,Paige,Garcia,NSW,Fair,0
app_1187,Katherine,Moyer,TAS,Good,0
app_1188,Brandon,Mercer,SA,Excellent,0
app_1189,Jason,Mcdaniel,SA,Poor,0
app_1190,Misty,Abbott,NSW,Fair,0
app_1191,Joshua,Klein,NT,Good,1
app_1192,Rachel,Cruz,TAS,Fair,0
app_1193,Zachary,Butler,NT,Excellent,0
app_1194,Joshua,Ferguson,QLD,Excellent,0
app_1195,Emily,Harris,TAS,Excellent,0
app_1196,Mercedes,Thomas,QLD,Fair,0
app_1197,Brandi,Johnson,TAS,Good,0
app_1198,Angela,Johnson,NT,Good,0
app_1199,Dale,Richardson,QLD,Good,1
app_1200,Nathaniel,Gutierrez,SA,Fair,0
app_1201,Jessica,Jimenez,ACT,Excellent,0
app_1202,Teresa,Thornton,NT,Excellent,0
app_1203,Jennifer,Garcia,VIC,Good,0
app_1204,Cindy,Whitehead,QLD,Poor,0
app_1205,Maria,Roy,NSW,Fair,0
app_1206,Carlos,Park,TAS,Good,0
app_1207,Debbie,Brown,NT,Excellent,0
app_1208,Jonathan,Dorsey,NT,Fair,0
app_1209,Colleen,Phelps,VIC,Fair,0
